Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,LATITUDE,LONGITUDE,y
28.3,13.3,5.0,74.0,0.7,1.4,22.8,89.58,0
35.1,17.0,2.0,73.0,0.798148148,1.5,22.8,89.58,0
36.7,23.0,0.0,80.0,1.305555556,2.7,22.8,89.58,0
37.4,24.7,73.0,76.0,1.938888889,3.3,22.8,89.58,0
36.7,25.7,107.0,80.0,1.914814815,3.9,22.8,89.58,0
35.7,25.4,553.0,86.0,1.72037037,6.5,22.8,89.58,1
34.3,25.9,525.0,89.0,1.596296296,6.3,22.8,89.58,1
34.5,26.2,278.0,88.0,1.583333333,6.0,22.8,89.58,0
37.3,25.6,262.0,87.0,1.107407407,5.8,22.8,89.58,0
31.7,24.2,179.0,83.0,0.661111111,3.8,22.8,89.58,0
32.2,19.1,34.0,77.0,0.492592593,1.8,22.8,89.58,0
30.6,16.1,0.0,77.0,0.572222222,0.6,22.8,89.58,0
28.4,12.6,0.0,73.0,0.7,0.7,22.8,89.58,0
35.6,17.7,0.0,71.0,0.798148148,1.5,22.8,89.58,0
37.5,20.7,3.0,68.0,1.305555556,1.6,22.8,89.58,0
37.5,25.8,15.0,76.0,1.938888889,3.1,22.8,89.58,0
37.6,26.6,254.0,81.0,1.914814815,4.6,22.8,89.58,0
36.2,25.9,555.0,89.0,1.72037037,6.2,22.8,89.58,1
35.2,26.3,213.0,87.0,1.596296296,6.2,22.8,89.58,0
35.3,26.6,197.0,87.0,1.583333333,7.3,22.8,89.58,0
34.8,26.4,128.0,87.0,1.107407407,6.4,22.8,89.58,0
36.1,23.4,166.0,82.0,0.661111111,4.4,22.8,89.58,0
30.8,17.4,0.0,75.0,0.492592593,0.8,22.8,89.58,0
30.3,15.5,0.0,76.0,0.572222222,1.7,22.8,89.58,0
30.2,12.4,0.0,71.0,0.7,0.3,22.8,89.58,0
34.4,16.4,0.0,63.0,0.798148148,0.8,22.8,89.58,0
37.2,21.0,18.0,74.0,1.305555556,3.3,22.8,89.58,0
37.4,23.8,38.0,70.0,1.938888889,3.0,22.8,89.58,0
37.7,25.6,138.0,75.0,1.914814815,4.4,22.8,89.58,0
35.2,26.2,348.0,86.0,1.72037037,7.0,22.8,89.58,0
33.6,25.5,550.0,89.0,1.596296296,7.6,22.8,89.58,1
33.6,26.0,202.0,90.0,1.583333333,7.2,22.8,89.58,0
35.4,25.9,192.0,87.0,1.107407407,6.3,22.8,89.58,0
35.8,24.8,152.0,86.0,0.661111111,5.2,22.8,89.58,0
31.7,20.0,76.0,81.0,0.492592593,2.4,22.8,89.58,0
28.9,14.2,0.0,77.0,0.572222222,0.3,22.8,89.58,0
27.2,12.9,3.0,74.0,0.7,1.0,22.8,89.58,0
31.3,15.9,12.0,71.0,0.798148148,1.4,22.8,89.58,0
34.5,20.7,33.0,70.0,1.305555556,2.0,22.8,89.58,0
35.2,24.1,65.0,74.0,1.938888889,3.0,22.8,89.58,0
34.8,25.4,163.0,78.0,1.914814815,3.8,22.8,89.58,0
34.5,26.1,331.0,85.0,1.72037037,5.4,22.8,89.58,0
32.1,26.1,330.0,88.0,1.596296296,5.8,22.8,89.58,1
32.2,26.2,277.0,87.0,1.583333333,5.7,22.8,89.58,0
32.9,25.9,223.0,86.0,1.107407407,5.1,22.8,89.58,0
32.7,24.1,125.0,82.0,0.661111111,3.2,22.8,89.58,0
31.0,19.5,19.0,77.0,0.492592593,1.7,22.8,89.58,0
28.0,14.3,1.0,75.0,0.572222222,0.9,22.8,89.58,0
30.2,15.3,89.0,79.0,0.7,1.0,22.8,89.58,0
33.2,15.6,14.0,75.0,0.798148148,1.9,22.8,89.58,0
37.6,19.9,0.0,63.0,1.305555556,2.1,22.8,89.58,0
37.7,24.6,0.0,69.0,1.938888889,1.8,22.8,89.58,0
37.7,26.9,94.0,78.0,1.914814815,3.4,22.8,89.58,0
37.6,26.7,242.0,86.0,1.72037037,5.1,22.8,89.58,0
35.2,26.1,414.0,90.0,1.596296296,6.8,22.8,89.58,1
34.8,26.5,133.0,86.0,1.583333333,6.2,22.8,89.58,0
35.7,26.1,206.0,86.0,1.107407407,5.3,22.8,89.58,0
35.0,24.3,47.0,82.0,0.661111111,2.3,22.8,89.58,0
32.1,18.3,0.0,75.0,0.492592593,0.1,22.8,89.58,0
30.7,15.2,0.0,76.0,0.572222222,0.2,22.8,89.58,0
32.4,15.7,0.0,76.0,0.7,1.0,22.8,89.58,0
32.7,17.1,0.0,74.0,0.798148148,1.9,22.8,89.58,0
37.1,21.1,13.0,68.0,1.305555556,1.3,22.8,89.58,0
37.6,24.7,109.0,73.0,1.938888889,3.0,22.8,89.58,0
36.8,26.1,161.0,78.0,1.914814815,3.8,22.8,89.58,0
36.2,27.0,231.0,84.0,1.72037037,5.0,22.8,89.58,0
35.5,26.3,309.0,91.0,1.596296296,6.1,22.8,89.58,0
33.6,26.4,139.0,88.0,1.583333333,6.0,22.8,89.58,0
34.9,26.1,243.0,87.0,1.107407407,5.9,22.8,89.58,0
33.9,25.0,96.0,82.0,0.661111111,3.0,22.8,89.58,0
30.9,20.9,5.0,78.0,0.492592593,1.1,22.8,89.58,0
29.4,16.3,0.0,77.0,0.572222222,0.3,22.8,89.58,0
30.6,14.1,36.0,76.0,0.7,0.7,22.8,89.58,0
32.2,16.4,25.0,68.0,0.798148148,0.8,22.8,89.58,0
36.5,21.3,46.0,75.0,1.305555556,2.0,22.8,89.58,0
37.7,25.1,69.0,80.0,1.938888889,2.3,22.8,89.58,0
37.0,25.8,352.0,81.0,1.914814815,4.0,22.8,89.58,0
35.1,26.2,257.0,85.0,1.72037037,5.2,22.8,89.58,0
33.4,26.2,463.0,90.0,1.596296296,6.7,22.8,89.58,1
32.8,25.9,402.0,88.0,1.583333333,6.4,22.8,89.58,1
33.4,25.6,439.0,90.0,1.107407407,6.0,22.8,89.58,1
33.2,24.3,532.0,87.0,0.661111111,3.9,22.8,89.58,1
31.0,18.9,0.0,74.0,0.492592593,0.3,22.8,89.58,0
30.9,15.2,0.0,76.0,0.572222222,0.4,22.8,89.58,0
28.3,13.2,0.0,67.0,0.1,0.7,22.8,89.58,0
34.4,17.0,0.0,65.0,0.2,0.1,22.8,89.58,0
35.1,20.0,11.0,68.0,0.3,1.9,22.8,89.58,0
37.6,25.1,0.0,65.0,1.4,0.6,22.8,89.58,0
37.7,26.1,314.0,77.0,2.7,3.6,22.8,89.58,0
35.4,26.7,196.0,87.0,1.4,5.1,22.8,89.58,0
32.6,25.9,605.0,91.0,1.4,5.9,22.8,89.58,1
33.7,26.6,188.0,90.0,0.6,5.7,22.8,89.58,0
33.6,26.0,271.0,89.0,0.3,5.2,22.8,89.58,0
33.8,24.2,132.0,81.0,0.3,2.5,22.8,89.58,0
30.1,18.4,37.0,76.0,0.0,1.0,22.8,89.58,0
29.7,14.8,0.0,81.0,0.4,0.6,22.8,89.58,0
29.3,14.7,0.0,81.0,0.1,1.2,22.8,89.58,0
32.7,15.4,23.0,75.0,0.2,2.3,22.8,89.58,0
35.4,23.3,20.0,83.0,1.0,2.6,22.8,89.58,0
37.6,25.1,27.0,77.0,0.5,1.8,22.8,89.58,0
37.2,25.8,72.0,86.0,1.6,3.2,22.8,89.58,0
35.4,26.4,411.0,89.0,0.5,5.6,22.8,89.58,1
33.5,26.3,132.0,88.0,0.7,5.5,22.8,89.58,0
33.2,26.4,412.0,89.0,0.2,5.2,22.8,89.58,1
33.8,25.9,116.0,87.0,0.5,5.1,22.8,89.58,0
30.9,16.3,78.0,80.0,0.4,1.4,22.8,89.58,0
30.5,18.6,0.0,74.0,0.0,0.8,22.8,89.58,0
27.9,12.5,0.0,80.0,0.3,0.2,22.8,89.58,0
28.8,12.1,0.0,73.0,0.0,0.4,22.8,89.58,0
31.3,15.8,0.0,73.0,0.1,1.5,22.8,89.58,0
37.6,20.4,7.0,60.0,0.3,1.3,22.8,89.58,0
37.2,24.5,61.0,78.0,1.2,3.3,22.8,89.58,0
36.3,25.3,127.0,85.0,1.4,4.0,22.8,89.58,0
34.4,25.9,348.0,92.0,0.5,5.9,22.8,89.58,0
32.0,26.0,362.0,89.0,1.6,5.8,22.8,89.58,1
33.2,26.0,226.0,90.0,0.9,5.5,22.8,89.58,0
34.4,26.1,161.0,87.0,0.6,5.2,22.8,89.58,0
34.1,23.8,264.0,81.0,0.1,3.5,22.8,89.58,0
31.8,18.4,0.0,75.0,0.0,0.0,22.8,89.58,0
29.6,14.7,0.0,73.0,0.0,0.7,22.8,89.58,0
28.2,12.7,0.0,74.0,0.1,0.4,22.8,89.58,0
33.5,17.3,0.0,71.0,0.2,0.9,22.8,89.58,0
34.5,20.6,47.0,70.0,1.3,2.0,22.8,89.58,0
37.1,23.4,117.0,74.0,0.9,4.2,22.8,89.58,0
36.1,24.6,76.0,78.0,1.2,4.8,22.8,89.58,0
36.1,26.1,535.0,85.0,1.2,6.1,22.8,89.58,1
33.8,26.5,283.0,88.0,1.7,6.3,22.8,89.58,0
35.4,26.4,207.0,87.0,1.7,5.8,22.8,89.58,0
35.1,26.1,171.0,86.0,1.4,5.2,22.8,89.58,0
34.3,24.7,139.0,82.0,0.6,3.8,22.8,89.58,0
31.8,19.7,10.0,77.0,0.1,1.2,22.8,89.58,0
30.1,15.7,0.0,75.0,0.2,0.9,22.8,89.58,0
35.3,14.6,6.0,69.0,0.1,1.3,22.8,89.58,0
34.9,18.0,1.0,71.0,0.4,2.6,22.8,89.58,0
37.7,23.1,12.0,69.0,1.0,2.3,22.8,89.58,0
37.6,24.1,321.0,78.0,2.1,4.5,22.8,89.58,0
37.6,26.0,183.0,74.0,1.4,3.8,22.8,89.58,0
37.2,26.7,224.0,85.0,2.0,5.2,22.8,89.58,0
37.1,25.6,366.0,89.0,1.3,6.1,22.8,89.58,1
34.8,26.4,188.0,88.0,1.4,5.4,22.8,89.58,0
35.9,26.2,131.0,87.0,0.8,4.9,22.8,89.58,0
34.4,25.1,246.0,86.0,1.1,5.2,22.8,89.58,0
31.6,20.5,27.0,75.0,0.9,2.1,22.8,89.58,0
31.4,15.8,0.0,72.0,0.3,1.0,22.8,89.58,0
30.8,14.7,0.0,68.0,0.3,1.6,22.8,89.58,0
32.4,16.4,5.0,66.0,0.5,1.6,22.8,89.58,0
36.4,19.8,115.0,63.0,1.3,2.0,22.8,89.58,0
37.7,23.7,123.0,68.0,2.2,2.7,22.8,89.58,0
37.2,26.0,148.0,72.0,3.3,3.7,22.8,89.58,0
37.4,26.1,407.0,84.0,2.2,5.5,22.8,89.58,1
33.4,25.5,245.0,89.0,2.2,5.7,22.8,89.58,0
34.2,25.1,457.0,92.0,1.5,6.3,22.8,89.58,1
34.6,25.4,296.0,88.0,1.0,5.7,22.8,89.58,0
34.1,24.5,67.0,78.0,0.7,3.4,22.8,89.58,0
32.9,19.6,2.0,75.0,0.5,1.1,22.8,89.58,0
29.6,15.2,8.0,69.0,1.0,2.7,22.8,89.58,0
35.1,14.1,18.0,74.0,0.7,2.8,22.8,89.58,0
34.5,17.4,0.0,71.0,0.7,0.8,22.8,89.58,0
37.2,20.7,0.0,70.0,1.4,2.9,22.8,89.58,0
37.4,24.5,17.0,74.0,3.9,1.9,22.8,89.58,0
37.7,26.8,73.0,78.0,3.6,1.6,22.8,89.58,0
36.3,26.3,404.0,85.0,3.0,5.0,22.8,89.58,1
34.6,26.2,175.0,88.0,2.3,4.5,22.8,89.58,0
36.7,26.1,355.0,87.0,2.0,4.7,22.8,89.58,0
32.9,25.9,223.0,86.0,1.1,5.1,22.8,89.58,0
32.7,24.1,125.0,82.0,0.7,3.2,22.8,89.58,0
31.0,19.5,19.0,77.0,0.5,1.7,22.8,89.58,0
28.0,14.3,1.0,75.0,0.6,0.9,22.8,89.58,0
27.2,12.9,3.0,74.0,0.7,1.0,22.8,89.58,0
31.3,15.8,12.0,71.0,0.8,1.4,22.8,89.58,0
34.5,20.7,33.0,70.0,1.3,2.0,22.8,89.58,0
35.2,24.1,65.0,74.0,2.0,3.0,22.8,89.58,0
34.8,25.4,163.0,78.0,2.0,3.8,22.8,89.58,0
34.5,26.1,331.0,85.0,1.8,5.4,22.8,89.58,0
32.1,26.1,330.0,88.0,1.6,5.8,22.8,89.58,1
32.2,26.2,277.0,87.0,1.6,5.7,22.8,89.58,0
32.9,25.9,223.0,86.0,1.1,5.1,22.8,89.58,0
32.7,24.1,125.0,82.0,0.7,3.2,22.8,89.58,0
31.0,19.5,19.0,77.0,0.5,1.7,22.8,89.58,0
28.0,14.3,1.0,75.0,0.6,0.9,22.8,89.58,0
29.7,13.5,1.0,67.0,0.1,1.0,22.8,89.58,0
32.5,15.9,1.0,72.0,0.1,1.4,22.8,89.58,0
37.1,21.2,40.0,60.0,1.1,2.0,22.8,89.58,0
37.7,24.1,19.0,73.0,1.5,3.0,22.8,89.58,0
37.7,26.0,53.0,64.0,0.8,3.8,22.8,89.58,0
35.0,25.6,522.0,89.0,0.7,5.4,22.8,89.58,0
34.6,26.4,424.0,91.0,0.6,5.8,22.8,89.58,1
36.7,26.2,151.0,90.0,0.3,5.7,22.8,89.58,1
36.6,26.5,54.0,88.0,0.1,5.1,22.8,89.58,0
35.6,24.2,17.0,87.0,0.5,3.2,22.8,89.58,0
33.1,19.9,2.0,80.0,0.2,1.7,22.8,89.58,0
31.6,14.7,0.0,76.0,0.4,0.9,22.8,89.58,0
30.5,13.1,0.0,69.0,0.3,0.2,22.8,89.58,0
36.2,17.1,0.0,81.0,0.1,0.7,22.8,89.58,0
37.7,22.8,106.0,71.0,0.5,0.7,22.8,89.58,0
37.3,24.7,54.0,69.0,0.8,1.2,22.8,89.58,0
37.7,26.0,61.0,69.0,1.0,1.7,22.8,89.58,0
36.7,27.0,301.0,88.0,1.0,4.4,22.8,89.58,0
34.3,26.7,73.0,94.0,0.3,4.5,22.8,89.58,0
35.7,25.7,507.0,92.0,0.6,5.0,22.8,89.58,1
36.6,26.2,596.0,91.0,0.4,3.5,22.8,89.58,1
36.8,24.6,50.0,86.0,0.3,1.8,22.8,89.58,0
33.9,20.5,28.0,72.0,0.1,0.8,22.8,89.58,0
30.2,15.3,0.0,73.0,0.2,0.4,22.8,89.58,0
28.8,14.3,0.0,74.0,0.3,0.6,22.8,89.58,0
34.1,16.9,0.0,71.0,0.2,0.8,22.8,89.58,0
37.2,21.9,0.0,70.0,0.6,1.5,22.8,89.58,0
37.2,25.6,51.0,74.0,0.5,1.8,22.8,89.58,0
37.3,26.5,129.0,78.0,0.6,2.2,22.8,89.58,0
36.7,26.5,548.0,85.0,0.3,3.9,22.8,89.58,1
36.1,26.4,634.0,88.0,0.2,4.8,22.8,89.58,1
36.1,26.2,270.0,87.0,0.1,4.2,22.8,89.58,0
35.0,26.3,115.0,86.0,0.2,3.4,22.8,89.58,0
36.1,24.8,190.0,82.0,0.1,1.9,22.8,89.58,0
33.9,19.7,13.0,77.0,0.1,1.4,22.8,89.58,0
30.6,14.3,0.0,75.0,0.0,0.1,22.8,89.58,0
27.2,12.9,0.0,74.0,0.7,1.0,22.8,89.58,0
31.3,15.8,0.0,71.0,0.8,1.4,22.8,89.58,0
37.7,20.6,26.0,70.0,0.6,0.8,22.8,89.58,0
35.2,24.1,38.0,74.0,2.0,3.0,22.8,89.58,0
35.0,25.4,90.0,78.0,0.7,2.2,22.8,89.58,0
34.5,25.8,121.0,85.0,0.9,4.5,22.8,89.58,0
35.1,25.8,122.0,88.0,0.4,4.3,22.8,89.58,0
32.7,25.5,198.0,87.0,0.4,4.4,22.8,89.58,0
36.6,26.4,126.0,86.0,0.6,3.5,22.8,89.58,0
35.4,24.5,132.0,82.0,0.3,2.9,22.8,89.58,0
33.2,19.6,8.0,77.0,0.3,1.4,22.8,89.58,0
29.7,14.3,1.0,75.0,0.5,0.6,22.8,89.58,0
30.6,13.7,0.0,74.0,0.3,0.5,22.8,89.58,0
34.1,15.6,5.0,71.0,0.3,1.4,22.8,89.58,0
37.4,21.7,10.0,70.0,0.5,1.0,22.8,89.58,0
37.7,24.0,79.0,74.0,0.9,2.2,22.8,89.58,0
37.7,27.0,154.0,78.0,1.1,2.3,22.8,89.58,0
34.5,26.1,331.0,85.0,1.8,5.4,22.8,89.58,1
36.6,26.5,201.0,88.0,0.5,4.0,22.8,89.58,0
32.2,26.2,277.0,87.0,1.6,5.7,22.8,89.58,0
32.9,25.9,223.0,86.0,1.1,5.1,22.8,89.58,0
32.7,24.1,125.0,82.0,0.7,3.2,22.8,89.58,0
31.0,19.5,19.0,77.0,0.5,1.7,22.8,89.58,0
28.0,14.3,1.0,75.0,0.6,0.9,22.8,89.58,0
27.2,12.9,3.0,74.0,0.7,1.0,22.8,89.58,0
31.3,15.8,12.0,71.0,0.8,1.4,22.8,89.58,0
34.5,20.7,33.0,70.0,1.3,2.0,22.8,89.58,0
36.3,24.1,53.0,74.0,1.6,3.0,22.8,89.58,0
36.1,25.4,394.0,78.0,1.9,2.0,22.8,89.58,1
35.6,26.1,312.0,85.0,1.0,2.6,22.8,89.58,0
32.9,26.1,204.0,88.0,0.9,3.6,22.8,89.58,0
32.2,26.2,208.0,87.0,0.8,2.5,22.8,89.58,0
32.9,25.9,199.0,86.0,0.8,4.1,22.8,89.58,0
32.7,24.1,125.0,82.0,0.7,3.2,22.8,89.58,0
31.0,19.5,19.0,77.0,0.5,1.7,22.8,89.58,0
28.0,14.3,4.0,75.0,0.3,0.6,22.8,89.58,0
27.3,13.1,37.0,74.0,0.7,1.0,22.8,89.58,0
35.1,15.3,0.0,54.0,0.4,0.7,22.8,89.58,0
36.8,21.3,174.0,65.0,1.4,2.9,22.8,89.58,0
35.8,24.6,37.0,75.0,2.0,3.7,22.8,89.58,0
37.4,25.4,301.0,74.0,3.6,5.3,22.8,89.58,0
35.1,26.0,251.0,82.0,2.8,6.2,22.8,89.58,0
36.8,25.5,792.0,88.0,2.3,7.1,22.8,89.58,1
34.4,26.4,442.0,84.0,3.9,7.0,22.8,89.58,1
33.4,25.1,452.0,85.0,2.3,6.3,22.8,89.58,1
35.0,25.2,312.0,79.0,1.1,4.7,22.8,89.58,0
31.5,21.0,1.0,70.0,0.8,2.4,22.8,89.58,0
27.9,13.9,0.0,66.0,0.6,0.0,22.8,89.58,0
27.2,12.9,3.0,74.0,0.7,1.0,22.8,89.58,0
31.3,15.8,12.0,71.0,0.8,1.4,22.8,89.58,0
34.5,20.7,33.0,70.0,1.3,2.0,22.8,89.58,0
35.2,24.1,65.0,74.0,2.0,3.0,22.8,89.58,0
34.8,25.4,163.0,78.0,2.0,3.8,22.8,89.58,0
34.5,26.1,331.0,85.0,1.8,5.4,22.8,89.58,0
32.1,26.1,330.0,88.0,1.6,5.8,22.8,89.58,1
32.2,26.2,277.0,87.0,1.6,5.7,22.8,89.58,0
32.9,25.9,223.0,86.0,1.1,5.1,22.8,89.58,0
32.7,24.1,125.0,82.0,0.7,3.2,22.8,89.58,0
31.0,19.5,19.0,77.0,0.5,1.7,22.8,89.58,0
28.0,14.3,1.0,75.0,0.6,0.9,22.8,89.58,0
30.3,13.6,0.0,63.0,1.1,0.6,22.8,89.58,0
33.7,17.0,70.0,65.0,1.6,1.1,22.8,89.58,0
37.3,22.2,0.0,61.0,1.4,1.3,22.8,89.58,0
37.6,24.1,59.0,64.0,1.5,2.8,22.8,89.58,0
36.7,24.9,288.0,77.0,2.5,3.9,22.8,89.58,0
36.6,25.8,340.0,82.0,2.3,5.8,22.8,89.58,0
33.9,25.9,305.0,86.0,2.0,6.3,22.8,89.58,0
33.2,25.5,378.0,86.0,1.5,6.1,22.8,89.58,1
33.8,25.7,363.0,84.0,1.3,5.3,22.8,89.58,1
34.5,24.3,114.0,74.0,0.8,3.1,22.8,89.58,0
33.4,22.0,11.0,71.0,0.6,2.4,22.8,89.58,0
30.7,14.9,0.0,62.0,0.6,0.8,22.8,89.58,0
29.7,13.5,4.0,74.0,0.7,0.9,22.8,89.58,0
33.4,15.4,2.0,71.0,0.7,1.4,22.8,89.58,0
37.5,22.4,0.0,70.0,1.6,2.5,22.8,89.58,0
35.5,24.0,157.0,74.0,2.8,5.0,22.8,89.58,0
37.1,24.4,245.0,78.0,1.6,4.3,22.8,89.58,0
36.1,26.1,379.0,85.0,1.5,5.9,22.8,89.58,1
32.1,26.1,330.0,88.0,1.6,5.8,22.8,89.58,0
34.3,26.3,276.0,87.0,1.5,5.7,22.8,89.58,0
35.2,26.3,114.0,86.0,0.9,4.6,22.8,89.58,0
32.7,24.1,125.0,82.0,0.7,3.2,22.8,89.58,0
31.0,20.8,29.0,77.0,0.4,2.7,22.8,89.58,0
30.1,15.2,11.0,75.0,0.4,0.8,22.8,89.58,0
28.3,12.2,0.0,66.0,0.5,0.4,22.8,89.58,0
32.9,16.2,3.0,65.0,0.6,1.4,22.8,89.58,0
35.7,19.1,19.0,66.0,0.7,1.8,22.8,89.58,0
37.2,23.2,81.0,78.0,1.3,3.2,22.8,89.58,0
36.2,25.0,226.0,82.0,1.6,4.4,22.8,89.58,0
35.3,26.5,436.0,88.0,1.2,4.9,22.8,89.58,1
33.2,25.4,341.0,89.0,1.1,5.2,22.8,89.58,1
37.5,26.6,301.0,87.0,1.2,5.2,22.8,89.58,0
34.4,25.7,453.0,87.0,0.8,5.5,22.8,89.58,1
34.1,25.2,127.0,79.0,0.5,3.3,22.8,89.58,0
33.0,21.3,0.0,70.0,0.4,0.8,22.8,89.58,0
29.3,15.4,0.0,66.0,0.4,0.5,22.8,89.58,0
29.0,15.1,12.0,71.0,0.3,0.7,22.8,89.58,0
32.4,15.6,26.0,66.0,0.5,1.5,22.8,89.58,0
37.6,21.1,1.0,63.0,0.8,1.6,22.8,89.58,0
37.1,24.2,12.0,74.0,1.1,1.7,22.8,89.58,0
37.6,26.6,97.0,73.0,1.2,2.0,22.8,89.58,0
35.9,26.6,356.0,81.0,1.1,4.8,22.8,89.58,0
36.0,26.6,533.0,84.0,1.0,4.8,22.8,89.58,1
35.6,26.6,433.0,85.0,1.1,5.5,22.8,89.58,1
35.0,26.0,239.0,83.0,0.6,4.4,22.8,89.58,0
34.1,25.0,93.0,75.0,0.3,1.9,22.8,89.58,0
33.7,23.0,0.0,73.0,0.3,1.4,22.8,89.58,0
28.3,16.6,31.0,75.0,0.3,0.8,22.8,89.58,0
30.0,14.7,0.0,75.0,0.4,0.7,22.8,89.58,0
33.4,16.6,101.0,72.0,0.4,1.3,22.8,89.58,0
37.3,21.8,151.0,71.0,0.6,2.3,22.8,89.58,0
37.6,26.1,23.0,81.0,1.6,2.5,22.8,89.58,0
36.4,25.2,222.0,83.0,1.4,3.8,22.8,89.58,0
34.5,26.6,348.0,89.0,1.3,5.4,22.8,89.58,1
32.7,26.1,300.0,91.0,1.7,6.0,22.8,89.58,0
34.0,26.6,421.0,88.0,2.2,5.1,22.8,89.58,1
33.3,26.6,137.0,87.0,1.3,4.4,22.8,89.58,0
33.6,24.0,126.0,86.0,0.8,2.7,22.8,89.58,0
32.6,18.8,0.0,76.0,0.4,1.1,22.8,89.58,0
27.7,14.0,1.0,77.0,0.8,1.4,22.8,89.58,0
28.4,12.6,23.0,79.0,1.5,1.7,22.8,89.58,0
34.3,15.6,42.0,75.0,1.2,1.2,22.8,89.58,0
34.6,19.6,220.0,76.0,2.0,3.5,22.8,89.58,0
35.3,22.8,347.0,81.0,2.6,3.6,22.8,89.58,0
34.4,24.5,236.0,84.0,2.4,4.5,22.8,89.58,0
36.2,26.3,227.0,85.0,2.7,4.5,22.8,89.58,0
33.3,26.0,425.0,90.0,2.5,6.1,22.8,89.58,1
34.6,26.7,268.0,86.0,3.1,5.2,22.8,89.58,0
35.1,26.4,188.0,88.0,1.7,4.4,22.8,89.58,0
33.9,24.3,29.0,80.0,0.4,1.4,22.8,89.58,0
33.6,18.3,0.0,75.0,0.6,1.1,22.8,89.58,0
28.5,13.6,65.0,77.0,1.6,2.1,22.8,89.58,0
29.8,12.6,0.0,73.0,0.7,0.4,22.8,89.58,0
31.2,15.9,15.0,73.0,1.0,2.1,22.8,89.58,0
35.5,19.4,23.0,70.0,1.1,2.3,22.8,89.58,0
36.0,23.5,135.0,79.0,1.4,3.1,22.8,89.58,0
37.5,25.9,30.0,74.0,1.3,2.3,22.8,89.58,0
35.4,26.1,340.0,86.0,1.5,5.0,22.8,89.58,0
37.2,27.0,129.0,85.0,1.8,4.8,22.8,89.58,0
32.2,26.1,386.0,89.0,3.0,5.6,22.8,89.58,0
34.1,25.8,268.0,86.0,1.7,4.2,22.8,89.58,0
34.0,24.3,22.0,81.0,0.9,1.7,22.8,89.58,0
31.7,18.5,29.0,79.0,1.1,1.2,22.8,89.58,0
28.5,12.5,3.0,75.0,0.7,0.2,22.8,89.58,0
28.3,12.4,49.0,76.0,1.2,1.4,22.8,89.58,0
32.2,14.9,60.0,73.0,1.7,1.8,22.8,89.58,0
35.2,21.4,37.0,74.0,3.1,2.2,22.8,89.58,0
37.0,23.2,163.0,74.0,4.2,2.9,22.8,89.58,0
36.6,24.2,358.0,81.0,3.5,4.2,22.8,89.58,1
36.2,25.9,302.0,87.0,4.0,5.7,22.8,89.58,0
32.0,26.0,362.0,89.0,1.6,5.8,22.8,89.58,1
32.8,26.3,448.0,89.0,4.4,5.8,22.8,89.58,1
34.3,26.0,244.0,89.0,2.7,5.5,22.8,89.58,0
33.2,23.7,276.0,87.0,1.8,4.0,22.8,89.58,0
32.5,18.6,6.0,81.0,1.4,2.1,22.8,89.58,0
28.8,12.4,6.0,83.0,1.3,1.7,22.8,89.58,0
26.7,11.7,32.0,80.0,1.7,2.4,22.8,89.58,0
32.2,13.2,1.0,76.0,1.9,2.0,22.8,89.58,0
37.8,19.0,0.0,76.0,3.4,1.5,22.8,89.58,0
37.9,23.8,97.0,86.0,5.0,3.6,22.8,89.58,0
36.6,25.6,227.0,84.0,4.7,5.9,22.8,89.58,0
36.7,25.7,783.0,88.0,4.1,7.4,22.8,89.58,1
33.0,26.0,300.0,90.0,4.3,7.2,22.8,89.58,0
34.5,26.1,486.0,89.0,3.1,7.4,22.8,89.58,1
34.5,25.3,159.0,90.0,2.1,5.6,22.8,89.58,0
34.2,24.5,80.0,88.0,1.4,4.3,22.8,89.58,0
30.7,16.7,0.0,80.0,0.9,1.1,22.8,89.58,0
30.0,12.7,6.0,81.0,1.3,1.8,22.8,89.58,0
30.1,13.0,9.0,83.0,1.2,1.7,22.8,89.58,0
32.0,13.8,6.0,73.0,1.9,1.5,22.8,89.58,0
38.8,22.2,30.0,81.0,4.0,3.2,22.8,89.58,0
38.2,24.9,35.0,81.0,4.4,4.0,22.8,89.58,0
36.0,24.6,158.0,81.0,3.9,5.1,22.8,89.58,0
37.7,26.2,308.0,87.0,3.3,6.5,22.8,89.58,0
34.3,25.7,161.0,88.0,3.3,6.8,22.8,89.58,0
34.4,26.4,344.0,87.0,3.3,6.7,22.8,89.58,1
34.5,26.0,143.0,87.0,2.4,5.9,22.8,89.58,0
34.4,23.6,136.0,84.0,1.3,3.0,22.8,89.58,0
32.2,17.8,12.0,81.0,0.7,2.0,22.8,89.58,0
29.6,13.1,0.0,78.0,0.5,1.1,22.8,89.58,0
29.5,11.3,8.0,78.0,0.8,1.5,22.8,89.58,0
32.7,14.5,0.0,70.0,1.2,1.7,22.8,89.58,0
39.3,19.2,1.0,71.0,2.0,1.2,22.8,89.58,0
37.7,23.4,147.0,81.0,2.6,4.1,22.8,89.58,0
37.0,23.7,251.0,81.0,1.5,4.0,22.8,89.58,0
38.3,26.1,239.0,85.0,1.8,5.6,22.8,89.58,0
35.5,25.5,390.0,89.0,1.6,6.1,22.8,89.58,1
35.7,25.5,215.0,85.0,1.4,6.1,22.8,89.58,0
35.9,25.0,643.0,89.0,1.8,6.3,22.8,89.58,1
